东 南 西,体育中心,无,8,侨怡苑,108400511982,2室2厅,388,天河,简装,61.75平米,57.33㎡,1992
东北,华景新城,有,35,华景新城陶然庭园,108400605983,2室2厅,385,天河,简装,77.63平米,62.3㎡,2007
北,沙太南,有,11,伍仙花园A区,108400589186,2室1厅,270,天河,简装,74.37平米,62.17㎡,2002
南,汇景新城,有,30,汇景新城龙熹山,108400147175,3室2厅,1200,天河,精装,181.08平米,140.05㎡,2011
北,棠下,无,9,棠德花园,108400622141,2室1厅,192,天河,简装,56.47平米,暂无数据,1997
北,岑村,有,11,华南御景园,108400591746,3室2厅,415,天河,精装,93.25平米,77.18㎡,2009
东,林和,有,32,嘉尚国际公寓,108400039385,2室1厅,475,天河,精装,63.71平米,49.19㎡,2009
西北,棠下,有,18,富力天朗明居S区,108400281311,2室2厅,315,天河,精装,76.25平米,63.66㎡,2001
北,沙太南,无,9,天河北苑,108400525993,4室1厅,310,天河,精装,111.73平米,暂无数据,1998
南 北,东圃,有,18,城市假日园,108400255923,1室1厅,227,天河,简装,46平米,暂无数据,2004
东,东圃,有,11,盈彩美居,108400426828,3室2厅,440,天河,简装,108.61平米,暂无数据,2003
西南,天润路,有,26,润华大厦,108400431155,3室2厅,598,天河,简装,109平米,85.53㎡,2000
西北,粤垦,有,16,金燕花园,108400452051,3室2厅,299,天河,简装,76.51平米,63.85㎡,1999
东北,长兴,有,18,翰林苑(天河),108400536851,3室1厅,350,天河,精装,82.41平米,68.72㎡,2006
南,棠下,有,13,骏景花园,108400540755,5室2厅,715,天河,精装,131.09平米,暂无数据,2000
西北,林和,有,31,耀星华庭,108200009464,3室2厅,799,天河,简装,115.19平米,暂无数据,2003
北,粤垦,有,11,绿佳花园,108400581475,3室2厅,313,天河,简装,86.8平米,74.12㎡,1998
西南,东圃,有,12,东圃广场,108400598038,2室2厅,238,天河,简装,61.02平米,暂无数据,1999
东,东圃,有,9,圃兴路远洋宿舍,108400579852,2室1厅,220,天河,精装,74.9平米,59.02㎡,2009
西北,沙河,无,8,先烈东路沙河顶新一街,108400191701,2室1厅,115,天河,简装,53.06平米,47.94㎡,2001
北,黄村,无,7,中海康城,108400543992,2室2厅,290,天河,简装,82.84平米,68.74㎡,2002
南,体育中心,无,8,华康小区,108400613559,3室1厅,415,天河,精装,78.37平米,暂无数据,1999
西,岑村,有,11,华南御景园,108400373413,3室2厅,415,天河,精装,91.35平米,73.72㎡,2009
北,东圃,有,15,旭景家园B区,108400609167,2室1厅,290,天河,简装,74.25平米,暂无数据,2002
东北,天河公园,无,9,广海花园二期,108400066543,2室2厅,270,天河,简装,69.49平米,暂无数据,1998
北,棠下,无,9,棠德花园,108400600279,2室1厅,205,天河,精装,60.2平米,暂无数据,1997
南,东圃,有,23,雅怡阁,108400113448,2室1厅,252,天河,简装,80.78平米,暂无数据,2000
南,沙太南,有,9,云宁居,108400303418,2室1厅,195,天河,简装,69.86平米,暂无数据,1999
北,东圃,有,19,汇友苑,108400382930,2室2厅,265,天河,精装,74.42平米,暂无数据,1994
南,水荫,无,9,文化大院,108400162124,2室1厅,210,天河,简装,59.97平米,53.92㎡,1986
南,燕塘,有,15,观山苑,108400506344,3室2厅,530,天河,精装,96.13平米,暂无数据,2013
南,天河公园,无,8,广海花园一期,108400546887,3室1厅,333.8,天河,简装,82.43平米,暂无数据,1998
东北,龙洞,无,8,保利林海山庄,108400573755,3室2厅,410,天河,精装,98.17平米,85.23㎡,2008
西,五山,无,7,半山翠庭,108400575917,3室2厅,500,天河,精装,100.55平米,89.26㎡,1999
南,珠江新城中,有,30,中海花城湾,108400012996,4室2厅,1880,天河,简装,178.47平米,147.2㎡,2005
东,粤垦,有,9,金燕花园,108400533946,2室2厅,258,天河,精装,72.24平米,65.63㎡,1999
北,天河公园,有,21,理想青年荟,108400521393,2室2厅,330,天河,简装,45.3平米,30.36㎡,2007
北,棠下,有,10,骏景花园,108200003674,3室2厅,535,天河,简装,109.02平米,90.1㎡,2000
东南,燕塘,有,11,观山苑,108400251076,3室2厅,520,天河,精装,98.74平米,80.19㎡,2010
东南,林和,有,19,侨林苑一期,108400304876,3室2厅,730,天河,精装,110平米,88㎡,1998
南,天河南,无,8,南雅苑体育东路,108400488377,2室1厅,360,天河,精装,70.14平米,63.37㎡,1992
东,东圃,有,15,旭景家园B区,108400531517,3室1厅,350,天河,精装,87平米,71.7㎡,2002
东,粤垦,有,9,汇富花园,108400547209,2室2厅,298,天河,简装,90.38平米,84.44㎡,1995
南,天河南,无,8,六运小区,108400560874,2室1厅,335,天河,精装,65.17平米,65.17㎡,1990
南,棠下,无,9,棠德花园,108400536618,2室1厅,200,天河,简装,63.99平米,暂无数据,1997
东,天润路,无,9,嘉怡花苑,108400624512,2室1厅,370,天河,精装,76.56平米,70.62㎡,1995
东南,沙太南,无,9,天平花苑,108400354482,3室2厅,270,天河,简装,97平米,暂无数据,1996
北,粤垦,无,9,广东工业大学五山教师村,108400449311,3室2厅,375,天河,简装,83.16平米,74.97㎡,2001
东南,东圃,有,19,东圃广场,108400249272,3室1厅,415,天河,精装,97.94平米,暂无数据,2002
东南 东北,天河客运站,无,7,南兴花园(天河区),108400534445,2室1厅,225,天河,精装,68平米,62.36㎡,2004
南,龙洞,有,15,宝翠园,108400310910,3室2厅,575,天河,精装,99.53平米,暂无数据,2007
南 北,五山,无,5,华南理工大学宿舍南秀村,108400401738,3室1厅,275,天河,简装,58.29平米,52.67㎡,1996
南,五山,无,6,省农科院中区,108400414100,3室2厅,278,天河,简装,64.89平米,58.63㎡,2000
北,长兴,无,9,乐意居花园,108400561698,2室1厅,200,天河,简装,58.59平米,52.3㎡,1999
北,天润路,有,28,穗园小区,108400576135,3室1厅,580,天河,精装,109.76平米,暂无数据,2000
东,沙太南,有,9,云宁居,108400311973,2室1厅,185,天河,简装,67.68平米,58.3㎡,1999
南,林和,有,30,中怡城市花园,108400041398,1室0厅,285,天河,简装,43平米,暂无数据,2002
北,沙太南,有,18,时代花生二期,108400093012,2室1厅,270,天河,精装,62.84平米,50.79㎡,2008
东南,天润路,有,31,天诚广场世纪华都,108400434724,2室2厅,430,天河,简装,70.19平米,暂无数据,未知
南,龙口东,有,6,光机电研究所,108400555051,2室1厅,240,天河,简装,52.98平米,52.98㎡,1995
北,黄村,无,7,中海康城,108400531291,3室2厅,360,天河,简装,98.82平米,暂无数据,2003
北,东圃,有,16,城市假日园,108400476592,3室2厅,386,天河,精装,82.26平米,62㎡,2004
南 北,车陂,有,13,天健上城,108400504203,4室2厅,458,天河,精装,99.71平米,79.9㎡,2016
南,高唐,有,18,万科云城米酷,108400290371,1室0厅,39,天河,精装,15.28平米,10.82㎡,2017
南,高唐,有,18,万科云城米酷,108400415389,1室0厅,43.5,天河,精装,18.59平米,12.96㎡,2016
南,五山,无,5,华南理工大学宿舍西二区,108400446412,3室1厅,265,天河,简装,59.5平米,暂无数据,2003
南,棠下,无,6,南国嘉居,108400576142,2室2厅,290,天河,精装,76.34平米,70.48㎡,2001
南,五山,无,5,省地震局宿舍,108400452739,2室1厅,295,天河,简装,51.62平米,46.64㎡,1994
东,珠江新城中,有,32,中海璟晖华庭,108400474021,4室1厅,1720,天河,精装,192平米,暂无数据,2007
南,五山,无,6,华南农业大学宿舍嵩山区,108400616074,4室2厅,650,天河,简装,107.91平米,97.5㎡,1998
东南,东圃,有,12,中兴花园,108400617046,2室1厅,280,天河,简装,76平米,暂无数据,1999
西南,华景新城,有,9,华景公安宿舍,108400626207,2室1厅,372,天河,精装,76平米,65.04㎡,1998
南,龙口西,无,9,天河东路,108400639630,3室1厅,395,天河,简装,71.8平米,暂无数据,1999
东,棠下,有,16,阳光假日园,108400640643,2室1厅,338,天河,精装,74.05平米,60.86㎡,2009
南,燕塘,无,9,华文学院,108400644745,2室1厅,258,天河,精装,55.98平米,50.57㎡,1992
西,长兴,无,9,乐意居花园,108400651298,2室1厅,215,天河,精装,63.18平米,暂无数据,1994
北,东圃,有,13,南国嘉园,108400653108,2室1厅,315,天河,精装,71平米,暂无数据,未知
西,岑村,有,21,天河星作,108400065764,2室2厅,240,天河,精装,52平米,42.39㎡,2017
南,棠下,有,16,阳光假日园,108400645216,2室1厅,388,天河,精装,80.01平米,暂无数据,2009
南,林和,有,30,天誉花园,108400451842,3室2厅,830,天河,精装,164.79平米,139.71㎡,2000
东北,天河南,无,9,六运小区,108400378954,2室1厅,306,天河,精装,56平米,50.15㎡,1993
东 南,珠江新城中,有,46,方圆月岛,108400338476,5室2厅,2000,天河,精装,261.49平米,196.67㎡,2009
西南,棠下,有,22,富力天朗明居N区,108400591062,2室1厅,280,天河,简装,63.56平米,49.14㎡,2002
南,珠江新城中,有,31,博雅御轩,108400579067,4室2厅,1450,天河,精装,175.94平米,143.23㎡,2010
西,林和,有,26,嘉怡苑,108400019956,2室2厅,530,天河,精装,80.8平米,70㎡,1998
北,棠下,有,16,春江花园,108200025472,2室2厅,323,天河,简装,83.79平米,67.93㎡,2000
西南,林和,有,32,中怡城市花园,108400355767,3室2厅,990,天河,简装,128.69平米,103.13㎡,2004
北,石牌,有,31,易通大厦,108400384827,1室0厅,210,天河,简装,50.3平米,36.24㎡,2007
南,天河南,无,8,六运小区,108400515406,1室1厅,225,天河,简装,46.01平米,41.57㎡,1993
北,珠江新城东,有,28,安骏大厦,108400157719,2室2厅,470,天河,精装,75.56平米,暂无数据,1999
北,棠下,有,11,阳光假日园,108400409475,2室1厅,323,天河,精装,70平米,69.67㎡,2009
南,天润路,有,28,穗园小区,108400422638,2室1厅,455,天河,精装,84.38平米,暂无数据,2000
西北,天河公园,有,28,新世界东逸花园,108400521101,3室2厅,750,天河,简装,125.37平米,99.17㎡,2003
南,珠江新城中,有,48,天銮,108400260012,4室2厅,2600,天河,精装,214.11平米,165.7㎡,2013
西北,天河公园,有,31,隽园,108400501071,3室2厅,730,天河,简装,107.6平米,87.12㎡,2007
西,沙太南,有,9,云宁居,108400068878,2室1厅,202,天河,简装,66平米,56.53㎡,1999
东,天河公园,有,10,东晖花园,108400151508,3室2厅,620,天河,简装,108.89平米,92.6㎡,1999
南 北,天河南,无,9,六运小区,108400466220,3室1厅,450,天河,简装,82.2平米,77.92㎡,1992
东,天河南,有,8,六运小区,108400581591,3室1厅,375,天河,简装,74.54平米,暂无数据,1993
南,棠下,无,10,棠德花园,108400360433,3室1厅,256,天河,精装,73平米,暂无数据,1997
东北,天润路,有,29,鸿翔大厦,108200063006,2室1厅,345,天河,简装,56.53平米,暂无数据,2002
南,华景新城,有,36,华景新城陶然庭园,108400398322,3室2厅,538,天河,精装,92.95平米,73.56㎡,2006
东南,天河南,有,8,六运小区,108400405852,2室2厅,375,天河,简装,78.52平米,暂无数据,1993
西南,华景新城,有,32,华景新城翠安侬苑,108400007498,3室2厅,581,天河,简装,109.88平米,91.63㎡,2002
南,珠江新城西,有,33,名门大厦,108400026925,3室2厅,620,天河,简装,117.46平米,暂无数据,1997
西南,林和,有,28,朝晖苑,108400241019,3室2厅,620,天河,精装,94.31平米,暂无数据,1997
东南,东圃,有,23,雅怡阁,108400519860,2室1厅,195,天河,简装,53.72平米,46.2㎡,2000
西北,华景新城,有,31,华景新城信华花园,108400523504,3室2厅,495,天河,简装,90.48平米,77.98㎡,2012
东北,天河南,有,25,广信红棉阁,108400101420,2室2厅,335,天河,精装,73.69平米,62㎡,1997
南,沙太南,有,9,云宁居,108400577933,2室2厅,228,天河,简装,69.73平米,暂无数据,1999
北,东圃,无,6,羊城花园,108400579276,2室1厅,236,天河,精装,68.55平米,暂无数据,1999
东 西,珠江新城西,有,33,星汇园,108400597536,3室2厅,950,天河,精装,129.93平米,109.58㎡,2002
北,员村,无,7,白水塘,108400493332,2室1厅,180,天河,精装,48.38平米,41.59㎡,1999
南,龙口东,无,9,龙口东路龙口横街,108400261705,2室2厅,325,天河,简装,72平米,暂无数据,1990
南 北,天河公园,有,13,华建小区,108400340699,3室2厅,635,天河,精装,127.75平米,109.36㎡,2001
西南,天润路,有,28,穗园小区,108400469480,2室1厅,490,天河,简装,84.38平米,暂无数据,2000
南,石牌,无,5,华师大学宿舍北区,108400587994,2室1厅,380,天河,简装,63.92平米,57.88㎡,2000
南,天润路,有,31,金碧翡翠华庭,108400594891,3室2厅,940,天河,简装,127.49平米,102.58㎡,2007
东 西,天润路,有,21,天隆花苑,108400609908,3室1厅,390,天河,精装,83.15平米,69.65㎡,2000
南,棠下,无,9,棠德花园,108400610346,2室1厅,208,天河,毛坯,64.14平米,暂无数据,1997
西,沙太南,无,9,天平花苑,108400017880,3室2厅,273,天河,简装,91.59平米,87.27㎡,1996
南,棠下,有,13,骏景花园,108400170743,3室1厅,418,天河,精装,78.34平米,69.66㎡,2000
南 北,燕塘,有,11,侨英花园,108400201247,1室1厅,310,天河,精装,51平米,暂无数据,2008
东北,棠下,有,12,骏景花园,108400490246,3室2厅,530,天河,简装,110.45平米,98.21㎡,2000
西北,华景新城,有,31,华景新城信华花园,108400546447,3室1厅,520,天河,精装,90.48平米,77.98㎡,2012
南,珠江新城西,有,30,丽晶华庭,108400256071,4室2厅,920,天河,简装,238.66平米,199.59㎡,1998
东北,天河公园,有,28,华港花园,108400397860,3室2厅,600,天河,精装,91.56平米,75.38㎡,2004
北,华景新城,有,35,华景新城陶然庭园,108400411528,2室1厅,380,天河,简装,76.22平米,61.16㎡,2007
东南,棠下,无,9,棠德花园,108400471613,2室1厅,170,天河,简装,52.02平米,47.28㎡,1997
东北,岑村,有,11,华南御景园A区,108400609012,4室3厅,780,天河,精装,190平米,163.33㎡,2009
北,粤垦,无,9,东莞庄一横路,108400614122,3室1厅,468,天河,精装,96.74平米,85.11㎡,未知
南 北,沙太北,有,8,中人集团宿舍,108400615596,4室2厅,560,天河,精装,202平米,195㎡,1999
南 西南 西北,珠江新城西,有,32,星汇园,108400062976,4室2厅,1260,天河,精装,172.32平米,145.34㎡,2002
南 北,龙口西,有,8,德荣小区,108400143210,3室2厅,550,天河,简装,115.17平米,暂无数据,1995
西南,天河公园,有,30,东方新世界熹园,108400161763,3室2厅,905,天河,精装,106.69平米,84.04㎡,2011
北,珠江新城中,有,32,保利心语花园,108400317674,2室2厅,710,天河,精装,86.51平米,68.74㎡,2009
东,棠下,有,29,棠德花园,108400406006,2室1厅,210,天河,简装,62.33平米,暂无数据,1997
南,华景新城,有,30,历德雅舍,108400583656,3室2厅,1048,天河,简装,144.95平米,115.01㎡,2005
西北,华景新城,无,9,华景新城龙门阁,108400150386,3室2厅,420,天河,简装,110.63平米,100.16㎡,1997
南,天河南,无,9,育蕾小区育蕾三街,108400352243,2室1厅,345,天河,简装,71.19平米,暂无数据,1990
东南,石牌,无,10,暨南花园,108400130017,3室2厅,550,天河,简装,110平米,暂无数据,1997
东北,华景新城,有,28,珠江俊园,108400178078,4室2厅,780,天河,精装,131平米,暂无数据,2007
东北,天河南,有,9,六运小区,108400420435,2室1厅,340,天河,简装,66.08平米,61.43㎡,1992
东南,珠江新城中,有,27,天銮,108400147806,5室2厅,2600,天河,精装,244平米,195㎡,2013
东南,华景新城,无,8,药检宿舍,108400211988,3室2厅,263,天河,精装,77.53平米,70.66㎡,1997
南,华景新城,有,36,华景新城芳满庭园,108400562086,3室2厅,560,天河,简装,94.45平米,79.03㎡,2005
东,华景新城,无,9,华景新城翠景园,108400483154,3室2厅,560,天河,精装,97.6平米,89.63㎡,1998
南,员村,有,27,海景中心,108400577785,3室1厅,390,天河,简装,82平米,67.8㎡,1998
南 北,棠下,无,9,泰安花园,108400595617,2室1厅,210,天河,简装,70.05平米,暂无数据,1998
东南,水荫,无,7,水荫公安局宿舍,108400599334,3室2厅,255,天河,简装,80.35平米,暂无数据,1986
西北,龙口西,有,9,龙口花苑龙盛街,108400604745,2室2厅,518,天河,简装,85.5平米,75.43㎡,2002
东北,沙太南,有,17,隆基怡苑,108400624231,3室1厅,350,天河,精装,90.09平米,73.36㎡,1999
南 北,龙口东,有,30,御华苑,108400629507,3室2厅,638,天河,精装,108平米,89.54㎡,2002
南,沙河,无,7,天河山庄,108400630268,2室1厅,240,天河,简装,75.83平米,暂无数据,1996
东 北,珠江新城东,有,9,骏逸苑,108400464763,2室1厅,500,天河,精装,80.76平米,69.82㎡,2000
东 南 北,棠下,有,13,骏景花园,108400468620,5室2厅,710,天河,简装,163.09平米,暂无数据,2003
东南,沙太南,无,9,天河北苑,108400599274,4室2厅,365,天河,简装,111.73平米,暂无数据,1998
南,珠江新城东,有,45,粤海丽江花园,108400109891,4室2厅,1600,天河,精装,233.47平米,181.18㎡,2009
东南,华景新城,有,36,华景新城芳满庭园,108400361431,4室2厅,750,天河,简装,127.05平米,暂无数据,2005
南,龙口东,无,9,龙口东路,108400492632,4室2厅,750,天河,简装,130平米,130㎡,未知
东,天河公园,有,19,广厦居,108400536620,3室2厅,298,天河,简装,76.66平米,60.78㎡,2000
北,华景新城,有,36,华景新城芳满庭园,108400576302,2室1厅,380,天河,精装,73.11平米,61.18㎡,2005
西南,燕塘,有,9,侨源山庄,108400332268,3室2厅,275,天河,简装,79.39平米,69.48㎡,1998
南 北,天河南,无,9,六运小区,108400395281,2室2厅,320,天河,精装,65.5平米,65.5㎡,1993
东北,天河公园,有,28,华港花园,108400561275,3室2厅,638,天河,精装,100.52平米,82.74㎡,2004
南,华景新城,有,30,历德雅舍,108400568714,3室2厅,930,天河,精装,138.57平米,暂无数据,2005
东南,沙太南,有,17,隆基怡苑,108400605001,3室1厅,305,天河,简装,85.17平米,69.35㎡,1999
南,天河公园,有,28,新世界东逸花园,108400607275,3室2厅,800,天河,精装,108.95平米,86.15㎡,2003
东南,东圃,有,18,盈彩美居,108400607403,2室2厅,390,天河,精装,83平米,82.88㎡,2003
南,棠下,无,9,泰安花园,108400610020,2室1厅,215,天河,精装,70.05平米,58.84㎡,1998
东南 南,珠江新城西,有,28,碧海湾,108400616954,4室2厅,1280,天河,简装,177.11平米,150.62㎡,2003
南,天河公园,有,18,粤和楼,108400620365,3室2厅,450,天河,精装,98.7平米,83.07㎡,2000
东南,珠江新城东,有,48,富力公园28,108400607040,4室2厅,1420,天河,精装,263.09平米,202.66㎡,2012
南,林和,有,33,中怡城市花园,108400021409,3室2厅,990,天河,简装,131平米,104.97㎡,2004
东南,华景新城,有,36,华景新城芳满庭园,108400304485,3室2厅,628,天河,简装,110.71平米,92.64㎡,2005
南,珠江新城中,有,45,朱美拉公寓,108400544829,3室2厅,1398,天河,精装,165.14平米,122.54㎡,2009
东北,天河公园,有,10,东晖花园,108400577190,3室2厅,675,天河,精装,107.09平米,94.73㎡,1999
北,珠江新城中,有,32,保利心语花园,108400591844,2室2厅,700,天河,精装,81平米,66.36㎡,2009
东南,珠江新城东,有,15,金骏大厦,108400599211,2室1厅,538,天河,简装,85平米,70.83㎡,1996
北,华景新城,有,31,华景新城逸致居,108400604251,3室2厅,470,天河,简装,94.94平米,暂无数据,2000
西北 东北,天润路,有,25,天隆花苑,108400445328,2室1厅,328,天河,毛坯,73.54平米,暂无数据,2000
南,天润路,有,33,协和新世界,108400126142,2室2厅,530,天河,精装,76.62平米,59.62㎡,2008
南 北,天河公园,有,29,理想蓝堡国际花园,108400189961,3室2厅,899,天河,精装,146.63平米,115.55㎡,2004
东,车陂,有,11,时尚明苑,108400308879,2室2厅,305,天河,精装,64.07平米,51.72㎡,2006
南,东圃,有,11,美林湖畔花园,108400487227,2室2厅,398,天河,精装,77平米,暂无数据,2005
东南,林和,有,33,峻林,108400015010,4室2厅,1800,天河,精装,207.38平米,160.23㎡,2012
南,棠下,有,13,骏景花园,108400288582,3室2厅,565,天河,精装,102.01平米,89㎡,2000
东 北,粤垦,有,26,金燕花园,108400351578,3室2厅,359,天河,精装,98.03平米,86.01㎡,2002
北,天河公园,有,24,新世界东逸花园,108400597875,2室1厅,520,天河,简装,88.97平米,73.75㎡,2001
南,珠江新城东,有,45,粤海丽江花园,108400328418,4室2厅,1700,天河,精装,222.42平米,176㎡,2011
东,珠江新城东,有,33,马赛国际公寓,108400589655,1室0厅,193,天河,简装,45.89平米,36.45㎡,2006
南,天河公园,有,9,华港花园,108400594664,3室2厅,688,天河,简装,109.66平米,97.21㎡,2004
南 北,岑村,有,11,华南御景园,108400624325,3室2厅,730,天河,精装,172.23平米,156㎡,2009
东 西,体育中心,有,8,怡苑,108400631802,5室2厅,1700,天河,简装,219.87平米,暂无数据,1997
东南,天润路,有,25,天隆花苑,108400445344,3室2厅,463,天河,毛坯,102.01平米,85.46㎡,2000
北,体育中心,有,33,金穗大厦,108400572763,3室2厅,358,天河,简装,81平米,暂无数据,1997
东 北,天河客运站,有,18,南兴花园(天河区),108200025886,2室1厅,258,天河,简装,77平米,暂无数据,2004
东南,天润路,有,29,鸿翔大厦,108200003307,4室2厅,1240,天河,简装,191平米,暂无数据,2002
西北,天河公园,有,28,华港花园,108400058438,3室2厅,665,天河,精装,100.56平米,82.77㎡,2004
东,天润路,无,9,馨怡花苑,108400156387,3室2厅,550,天河,精装,119.39平米,109.03㎡,1996
东南,林和,有,32,嘉尚国际公寓,108400257561,1室1厅,390,天河,精装,49.5平米,38.22㎡,2009
南,龙口东,有,9,金海花园,108400017015,3室2厅,565,天河,简装,79.72平米,暂无数据,2002
西南,林和,有,31,荟雅苑,108400089424,3室1厅,638,天河,简装,94.48平米,暂无数据,2000
东北,粤垦,有,26,富力院士庭,108400089657,3室2厅,575,天河,精装,91平米,68.38㎡,2007
东 南,天河公园,有,18,易丰大厦,108400192263,2室1厅,338,天河,精装,62.7平米,47.64㎡,2010
东南,天河公园,有,30,华港花园,108400273556,3室2厅,618,天河,精装,102.95平米,86.91㎡,2004
南,龙口西,有,18,德荣小区,108400329572,3室2厅,480,天河,精装,92.07平米,暂无数据,1995
西南,珠江新城西,有,32,保利中心108公馆,108400367842,3室2厅,830,天河,精装,98.31平米,80.56㎡,2009
北,珠江新城中,有,32,中海璟晖华庭,108400376624,2室1厅,750,天河,精装,87.55平米,71.27㎡,2007
南,天河公园,无,9,华港花园,108400397593,2室2厅,499,天河,简装,88.5平米,暂无数据,2004
南 北,沙河,无,8,龙岗路,108400429145,3室1厅,237,天河,简装,97.78平米,暂无数据,1999
南,天河公园,无,9,穗东花园,108400452745,2室2厅,368,天河,简装,78平米,暂无数据,1997
西,东圃,有,11,盈彩美居,108400463012,3室2厅,420,天河,简装,92.96平米,76.3㎡,2003
北,龙口东,有,9,金海花园,108400473818,2室2厅,425,天河,精装,65.06平米,55.51㎡,2002
南,龙口东,有,23,尚德大厦,108400582936,1室1厅,280,天河,精装,50.63平米,37.18㎡,2006
东 西,天河南,无,8,六运小区,108400600496,2室1厅,360,天河,简装,73.57平米,66.47㎡,1993
北,燕塘,有,15,侨源山庄,108400607042,2室2厅,320,天河,其他,83.23平米,65.6㎡,1998
