西南,梅花园,有,14,怡新花园,108400287421,3室2厅,460,白云,精装,128.35平米,104.88㎡,2007
东南,新市,有,15,百顺台花园,108400596239,3室2厅,390,白云,简装,113.3平米,94.56㎡,1999
东,机场路,无,9,远景新苑,108400583562,2室1厅,105,白云,简装,43.84平米,暂无数据,1998
东北,京溪,无,9,广信春兰花园,108400376293,3室2厅,330,白云,精装,92平米,82.58㎡,1995
东北,梅花园,有,17,怡新花园,108400092859,2室1厅,340,白云,简装,85.61平米,71.8㎡,2007
东,机场路,有,15,又一居花园,108400487398,2室1厅,286,白云,简装,76.26平米,暂无数据,2001
西,马务,有,16,富力阳光美居,108400017392,2室1厅,230,白云,精装,70.12平米,57.48㎡,2001
西南,嘉禾望岗,有,18,岭南新世界,108400290830,3室2厅,437,白云,精装,108平米,88.11㎡,2008
南,机场路,有,15,时代花园,108400574572,3室1厅,305,白云,精装,83平米,暂无数据,2001
南,沙太北,有,6,荣盛商汇,108400633158,2室1厅,45,白云,精装,42.6平米,26.41㎡,未知
东北,石井,有,32,金碧新城,108400387108,2室1厅,198,白云,简装,63.72平米,51.87㎡,2006
东,新市,有,18,汇侨新城北区,108400623005,2室1厅,217,白云,精装,72.49平米,暂无数据,2000
南 北,黄石,有,13,祥景花园雍翠园,108400605488,3室2厅,220,白云,精装,76.3平米,64.84㎡,2000
西南 东南,机场路,有,15,金迪城市花园,108400582351,2室1厅,179,白云,简装,56.86平米,45.65㎡,1995
东北,石井,有,32,金碧新城,108200001097,2室2厅,206,白云,精装,65平米,暂无数据,2006
北,京溪,有,30,恒骏花园香柏广场,108400256923,2室1厅,400,白云,精装,78.23平米,暂无数据,2010
西南,机场路,有,15,又一居花园,108400330443,3室2厅,293,白云,精装,82平米,68.65㎡,2001
北,同和,有,32,时代花生Ⅱ,108400624387,3室2厅,320,白云,精装,83.39平米,暂无数据,未知
南,机场路,无,8,三元里大道,108400579714,2室1厅,123,白云,精装,36平米,暂无数据,未知
东南,马务,有,11,元邦航空家园,108400386824,2室1厅,210,白云,精装,71平米,65㎡,2006
南,嘉禾望岗,有,32,岭南新世界锦云峰,108400359959,3室2厅,445,白云,精装,93.92平米,75.95㎡,2013
南,嘉禾望岗,有,30,岭南新世界锦云峰,108400508502,3室2厅,470,白云,精装,94.6平米,75.81㎡,2013
东北,金沙洲,有,18,中海金沙馨园二期,108400548548,3室2厅,275,白云,精装,95.78平米,79.89㎡,2008
东南,南湖,有,18,万科蓝山,108400567781,2室1厅,205,白云,精装,70.42平米,暂无数据,2007
北,黄边,无,9,乐得花园,108400605962,3室1厅,175,白云,精装,62平米,暂无数据,1999
东南,机场路,无,9,合益小区,108400609661,2室1厅,132,白云,精装,65.31平米,59.01㎡,1995
南,同和,有,18,合一国际,108400547641,2室1厅,206,白云,精装,36.57平米,28.7㎡,2006
南,机场路,无,9,合益小区,108400391431,3室1厅,175,白云,简装,76.3平米,71.06㎡,1995
东南,机场路,无,8,三元里大道,108400528485,2室1厅,110,白云,简装,51平米,45.61㎡,1995
南,东平,有,18,万科云山花园,108400577783,3室2厅,305,白云,简装,99.78平米,82.34㎡,2008
北,新市,有,18,紫薇花园,108400580183,3室2厅,430,白云,精装,105平米,104.91㎡,2006
东北,罗冲围,有,30,富力桃园,108400588399,2室1厅,288,白云,精装,89.44平米,72.99㎡,2004
南,同和,无,9,白云区同和教工宿舍,108400597768,2室1厅,185,白云,简装,73.18平米,暂无数据,1998
西南,同德围,有,27,积德花园,108400331741,2室2厅,222,白云,简装,70.65平米,暂无数据,1998
西南,京溪,有,9,广州大道北,108400272959,2室2厅,229,白云,精装,76.1平米,65.7㎡,未知
北,机场路,有,5,万达广场(白云区),108400486848,2室1厅,505,白云,简装,211.62平米,160㎡,2008
东 南,沙太北,有,6,荣盛商汇,108400611246,2室1厅,32,白云,简装,30.07平米,20.44㎡,未知
北,黄边,有,18,云山诗意,108400113398,2室1厅,340,白云,精装,75.94平米,61.94㎡,2008
南,南湖,无,8,白云山制药厂后山宿舍,108400295531,2室1厅,100,白云,精装,44.24平米,暂无数据,2000
西南,金沙洲,有,34,金域蓝湾,108400450311,3室2厅,360,白云,精装,94.38平米,77.59㎡,2008
东南,新市,无,9,汇侨新城南区,108400561267,2室1厅,139,白云,简装,59.68平米,55.16㎡,2000
西北,金沙洲,有,25,保利西海岸汇海花园,108400430758,2室2厅,230,白云,精装,75.87平米,59.47㎡,2010
南,同德围,无,9,积德花园,108400551246,2室1厅,150,白云,简装,58.42平米,暂无数据,1998
西,新市,有,17,汇侨新城北区,108400504827,2室1厅,178,白云,简装,62.27平米,暂无数据,2000
东南,黄石,有,14,白云高尔夫花园东区,108400521168,2室2厅,275,白云,精装,72.53平米,60.87㎡,2002
西北,黄边,有,14,乐得花园,108400462499,1室1厅,60,白云,精装,25.29平米,暂无数据,2000
北,机场路,有,15,贝丽花园,108400600976,2室1厅,236,白云,简装,74.4平米,暂无数据,2000
西南,罗冲围,无,7,富力半岛花园,108400585184,2室1厅,180,白云,简装,64.14平米,暂无数据,1998
南,新市,有,18,纵横缤城,108400263125,4室2厅,480,白云,简装,162.01平米,135.46㎡,2009
西,同和,无,8,富和花园,108400366940,2室2厅,245,白云,简装,92.4平米,暂无数据,2002
南,机场路,有,15,金迪城市花园,108400469368,2室2厅,228,白云,精装,84.68平米,67.98㎡,1995
西,景泰,无,8,广信白兰花园,108400554653,3室1厅,254.5,白云,简装,77.11平米,暂无数据,1998
南,同德围,无,9,积德花园,108400608218,2室1厅,145,白云,精装,55.42平米,暂无数据,1998
东北,京溪,有,10,云景花园云桦苑,108400325936,2室1厅,283,白云,精装,61.77平米,暂无数据,2002
东南,金沙洲,有,23,星汇金沙雅筑,108400560839,4室2厅,420,白云,精装,132平米,100.72㎡,2013
南 北,同德围,无,9,同德花园同雅南街,108400465499,3室1厅,215,白云,精装,82.4平米,暂无数据,1998
北,景泰,无,9,云西小区,108400581463,2室1厅,188,白云,精装,58.68平米,暂无数据,1996
西北,机场路,无,8,华园路,108400628598,2室1厅,120,白云,简装,57.59平米,51.12㎡,未知
东南,机场路,暂无数据,6,岗贝路,108400634696,2室1厅,178,白云,精装,66.72平米,暂无数据,未知
北,同德围,无,9,嘉德苑,108400639687,3室2厅,208,白云,简装,99.64平米,89.05㎡,2003
东南,京溪,有,23,云景花园云景名都,108400647076,3室2厅,450,白云,精装,91.99平米,75.36㎡,2002
西南,金沙洲,有,25,金域蓝湾,108400652335,3室2厅,320,白云,简装,84.24平米,66.75㎡,2008
北,机场路,有,15,时代花园,108400550599,4室2厅,385,白云,简装,111.1平米,100㎡,2001
东南,白云大道南,有,11,隆康花园,108400579019,2室1厅,356,白云,简装,75.89平米,70㎡,2002
西南,京溪,无,9,广信春兰花园,108400206749,2室1厅,250,白云,简装,71.66平米,63.56㎡,1995
东,景泰,无,8,景泰新村,108400249463,2室1厅,185,白云,简装,68平米,61.47㎡,2008
东南,机场路,有,14,白云明珠广场,108400435519,2室1厅,213,白云,简装,73.27平米,59.24㎡,1996
西北,景泰,有,12,盈翠华庭,108400264141,3室1厅,370,白云,简装,81.04平米,70.41㎡,2015
南,新市,无,9,宏航苑,108400475989,2室2厅,152,白云,简装,62.96平米,52㎡,1998
南,景泰,无,9,广园云苑新村,108400009685,3室1厅,230,白云,精装,91.04平米,82.26㎡,1999
西,嘉禾望岗,有,16,岭南新世界,108400604220,3室2厅,378,白云,精装,89.28平米,72.58㎡,2001
东,嘉禾望岗,有,18,岭南新世界,108400568097,2室1厅,370,白云,精装,85.52平米,68.25㎡,2008
西南,白云大道南,无,7,东方明珠花园,108400482759,2室1厅,210,白云,精装,59.88平米,50.29㎡,1999
东北,罗冲围,有,26,富力半岛花园,108400403402,2室1厅,210,白云,精装,66.54平米,53.35㎡,2005
西,新市,有,17,汇侨新城北区,108400398260,2室1厅,172,白云,简装,62.27平米,50.94㎡,2000
西北,新市,有,17,汇侨新城南区,108400513268,3室2厅,265,白云,简装,103.56平米,85.51㎡,2000
北,机场路,有,15,时代花园,108400012198,3室2厅,413,白云,精装,112平米,91.07㎡,2001
东南,新市,无,9,汇侨新城南区,108400130238,3室1厅,230,白云,精装,84.02平米,77.54㎡,2000
北,新市,有,17,汇侨新城北区,108400240042,2室1厅,190,白云,简装,69.57平米,56.91㎡,2000
东南,白云大道南,有,7,紫来居,108400389713,4室2厅,515,白云,精装,135.78平米,109.86㎡,2005
南,白云大道南,有,12,云山锦绣家园,108400401505,3室1厅,380,白云,简装,84.36平米,68.36㎡,2002
东 西,新市,有,17,汇侨新城南区,108400413896,2室1厅,195,白云,简装,63.06平米,暂无数据,2000
北,嘉禾望岗,有,11,岭南新世界,108400421516,2室2厅,345,白云,精装,76.78平米,暂无数据,2003
北,景泰,无,9,广园云苑新村,108400625433,2室2厅,180,白云,精装,71.51平米,63.48㎡,1999
南,新市,有,11,紫荆花园,108400334259,2室1厅,195,白云,简装,62.06平米,52.76㎡,2000
东北,金沙洲,无,9,城西花园,108400153259,1室1厅,90,白云,简装,27.06平米,23.22㎡,1999
南,新市,无,9,新市花园一区,108400537892,1室1厅,87,白云,简装,41.7平米,36.88㎡,1994
南 北,大金钟路,无,9,景云路,108400169937,4室2厅,320,白云,简装,112.13平米,101.31㎡,1993
南,黄边,无,9,乐得花园,108400193058,3室2厅,183,白云,简装,69.31平米,62.58㎡,1999
南 东北,新市,无,9,汇侨新城北区,108400396202,2室1厅,192,白云,精装,73.95平米,66.31㎡,2000
东南,机场路,有,14,白云明珠广场,108400422342,3室1厅,296,白云,简装,97.02平米,暂无数据,1996
南,景泰,有,9,广园云苑新村,108400596623,3室2厅,320,白云,精装,94.27平米,暂无数据,1999
南,石井,有,32,金碧新城,108400494524,2室1厅,210,白云,精装,64.72平米,暂无数据,2006
南,景泰,无,8,松柏新村松柏东街,108400545061,3室2厅,256,白云,简装,99.85平米,88.63㎡,1996
南,石井,有,32,金碧新城,108400561272,2室1厅,205,白云,精装,62.52平米,暂无数据,2006
南 北,新市,有,18,紫薇花园,108400608726,4室2厅,460,白云,精装,114.93平米,97.15㎡,2006
南,罗冲围,有,32,富力桃园,108400610517,3室2厅,378,白云,简装,108.28平米,87.33㎡,2004
西南,黄边,有,17,金碧雅苑,108400619460,4室2厅,440,白云,精装,84平米,暂无数据,2004
东南,南湖,有,10,雅居乐南湖半岛花园,108400620671,6室3厅,1200,白云,精装,311.72平米,278.92㎡,2003
东北,罗冲围,有,22,富力半岛花园,108400623954,2室1厅,215,白云,精装,64.7平米,51.88㎡,2005
南,京溪,有,9,云景花园云景苑,108400629293,3室2厅,530,白云,精装,118.04平米,暂无数据,2002
北,新市,有,17,汇侨新城北区,108400184408,2室2厅,188,白云,简装,69.58平米,56.92㎡,2000
东北,罗冲围,有,16,富力桃园,108400205810,2室1厅,236,白云,精装,73平米,暂无数据,2004
东南,机场路,有,18,万方园,108400346431,3室2厅,385,白云,简装,131.99平米,110㎡,1999
东北,罗冲围,有,22,富力半岛花园,108400457981,2室1厅,180,白云,精装,49.43平米,暂无数据,2005
东,机场路,无,9,晓景苑,108400525775,2室1厅,135,白云,精装,54.36平米,暂无数据,1998
东,金沙洲,有,30,恒大绿洲花园,108400579853,4室2厅,780,白云,精装,293.4平米,241.38㎡,2008
北,景泰,无,9,广园云苑新村,108400472155,2室1厅,163,白云,简装,56.92平米,56.92㎡,1999
西,罗冲围,有,32,富力桃园,108400542117,2室1厅,256,白云,简装,76.18平米,61.7㎡,2004
北,景泰,无,9,景泰新村,108400546953,3室1厅,190,白云,简装,74.25平米,暂无数据,2008
南 北,白云大道南,无,7,东方明珠花园,108400475743,2室2厅,260,白云,精装,70.94平米,暂无数据,1999
南,嘉禾望岗,有,17,富力城南区,108400008777,3室2厅,260,白云,简装,88.62平米,71.88㎡,2008
东南,机场路,有,15,又一居花园,108400248352,2室1厅,288,白云,精装,76.2平米,63.5㎡,2001
北,新市,无,9,新市花园一区,108400515542,1室1厅,65,白云,简装,25.83平米,22.32㎡,1994
东,机场路,无,9,合益小区,108400616174,3室1厅,160,白云,简装,59平米,暂无数据,1995
南,机场路,无,8,岗贝公安宿舍,108400633094,2室1厅,125,白云,简装,54.93平米,暂无数据,1993
南,麓景,无,8,广园中路,108400444545,2室1厅,145,白云,简装,72平米,66.78㎡,未知
东南,机场路,有,14,白云明珠广场,108400062747,3室2厅,368,白云,简装,123.46平米,99.5㎡,1996
东南,金沙洲,有,27,保利西海岸星海花园,108400063601,3室2厅,325,白云,精装,99.19平米,76.59㎡,2010
东 西,新市,有,17,汇侨新城南区,108400304346,2室1厅,190,白云,简装,64.09平米,54.81㎡,2000
西北,景泰,有,18,云山雅苑,108400393704,2室1厅,360,白云,精装,69.59平米,57.31㎡,2008
南,嘉禾望岗,有,32,岭南新世界锦云峰,108400497201,3室2厅,470,白云,精装,93.92平米,75.95㎡,2013
东北,罗冲围,有,22,富力半岛花园,108400616799,2室1厅,193,白云,简装,61.03平米,48.56㎡,2005
西北,白云大道南,有,11,紫来居,108400137787,3室2厅,390,白云,简装,102.9平米,暂无数据,2005
东 东北,白云大道南,有,7,广信金兰花园,108400399295,2室1厅,245,白云,精装,67.56平米,61.04㎡,1998
北,新市,无,9,白云花园水仙阁,108400594124,2室1厅,188,白云,其他,68.4平米,58.1㎡,1993
南,黄边,有,18,时代玫瑰园,108400624338,4室2厅,760,白云,简装,151.8平米,125.34㎡,2008
东北,白云大道南,无,8,东方明珠花园,108400624368,2室1厅,225,白云,精装,63.81平米,暂无数据,1999
北,景泰,无,9,金钟横路锦翠苑,108400624937,2室1厅,210,白云,精装,64平米,暂无数据,1993
东北,嘉禾望岗,有,17,岭南新世界,108400627155,3室2厅,460,白云,精装,102.14平米,83.07㎡,2008
南,黄石,有,28,祥景花园B区,108400628311,3室2厅,500,白云,精装,105.91平米,暂无数据,2000
北,同德围,有,9,丽康居,108400629020,3室2厅,260,白云,简装,93.39平米,81.74㎡,2000
南,景泰,无,9,广园云苑新村,108400630607,2室1厅,130,白云,简装,46.86平米,暂无数据,1990
南 北,景泰,无,9,华兴苑,108400053869,2室1厅,233,白云,简装,75.43平米,68.15㎡,1999
南,东平,有,12,托斯卡纳(白云区),108400081516,4室2厅,660,白云,精装,200.47平米,暂无数据,2009
南,机场路,无,6,华园新村,108400316592,2室1厅,143,白云,简装,64.64平米,暂无数据,1995
南 北,罗冲围,有,30,富力桃园,108400600757,3室2厅,442,白云,精装,128平米,103.9㎡,2004
南,新市,无,9,宏航苑,108400536356,2室1厅,128,白云,精装,54.68平米,47.92㎡,1998
东北,景泰,无,9,金钟横路锦翠苑,108400554664,2室1厅,215,白云,精装,61.66平米,55.92㎡,1993
西南,罗冲围,有,30,富力桃园,108400583255,3室2厅,380,白云,精装,97平米,暂无数据,2004
北,白云大道南,有,11,逸景居,108400035844,2室1厅,210,白云,精装,73.22平米,64.35㎡,2001
南,景泰,无,9,广园云苑新村,108400553948,2室1厅,175,白云,精装,56.44平米,暂无数据,1999
北,同德围,无,9,汇美西苑,108400620895,2室1厅,140,白云,简装,56平米,暂无数据,1998
西北,罗冲围,有,12,富力半岛花园,108400126886,2室1厅,216,白云,简装,67.26平米,57.13㎡,2000
南,嘉禾望岗,有,12,富力城北区,108400197268,2室2厅,226,白云,精装,79.9平米,暂无数据,2008
东南,机场路,无,9,康雅花园,108400391072,2室1厅,155,白云,简装,48.63平米,43.48㎡,1999
南,景泰,无,8,景泰新村,108400516372,1室1厅,116,白云,简装,42.09平米,暂无数据,1990
北,景泰,有,12,景富明珠,108400574341,3室1厅,370,白云,精装,82.57平米,66.66㎡,2007
东,景泰,无,9,广园云苑新村,108400590776,3室1厅,175,白云,精装,65.06平米,58.78㎡,1999
北,永泰,有,17,岭南新世界映悦园,108400441827,2室2厅,308,白云,精装,82.14平米,65.79㎡,2012
南,景泰,无,8,景泰新村,108400475378,2室1厅,168,白云,精装,50.8平米,暂无数据,2008
南,同德围,无,9,积德花园,108400590680,3室1厅,185,白云,简装,66.75平米,暂无数据,1998
南,新市,无,9,新市花园一期,108400596253,3室2厅,190,白云,简装,82.26平米,76.42㎡,1994
北,机场路,有,15,时代花园,108400606135,2室1厅,265,白云,简装,72平米,暂无数据,2001
西北,京溪,有,30,恒骏花园香柏广场,108400606165,3室2厅,465,白云,简装,91.31平米,73.42㎡,2010
北,京溪,有,10,云景花园云桦苑,108400609132,3室2厅,330,白云,精装,72.62平米,62.68㎡,2002
南 北,大金钟路,无,5,金泉山庄,108400614488,3室2厅,630,白云,精装,119.07平米,106.24㎡,2003
西北,新市,无,9,汇侨新城南区,108400618687,2室1厅,175,白云,简装,59.68平米,55.16㎡,2000
东南,景泰,无,9,广信白兰花园,108400621184,2室1厅,268,白云,精装,69.91平米,60㎡,1998
东北,景泰,无,9,金钟横路锦翠苑,108400059455,2室2厅,220,白云,简装,64.1平米,暂无数据,1993
西南,新市,有,17,汇侨新城南区,108400074527,3室2厅,298,白云,简装,106.73平米,91.17㎡,2000
北,梅花园,有,19,怡新花园,108400426782,3室1厅,486,白云,精装,105.04平米,86.85㎡,2007
西,机场路,有,15,金迪城市花园,108400429311,2室1厅,178,白云,精装,58.93平米,46.47㎡,1995
西南,白云大道南,有,9,广信金兰花园,108400475760,2室1厅,248,白云,精装,64.34平米,暂无数据,1998
北,景泰,无,9,广园云苑新村,108400526040,3室2厅,200,白云,精装,70.55平米,暂无数据,1999
西南,景泰,无,9,云东花园,108400541822,3室2厅,260,白云,精装,99.06平米,85.13㎡,1998
东南,景泰,有,14,大金钟横路云泉居,108400593763,3室1厅,470,白云,精装,109.3平米,暂无数据,2005
南,嘉禾望岗,无,6,岭南新世界,108400046564,4室2厅,520,白云,精装,130.1平米,118.88㎡,2010
北,黄边,有,18,时代玫瑰园,108400185349,3室2厅,380,白云,简装,96.66平米,暂无数据,2006
北,马务,无,6,富力阳光美居,108400412736,2室2厅,210,白云,简装,73.13平米,暂无数据,2001
东,新市,无,9,汇侨新城南区,108400482129,2室1厅,197,白云,简装,74.23平米,66.79㎡,2000
东南,金沙洲,有,25,金域蓝湾,108400510224,3室2厅,395,白云,精装,93.11平米,暂无数据,2008
东南,景泰,无,9,云东花园,108400562189,3室2厅,205,白云,简装,83.58平米,75.22㎡,1998
东,机场路,无,7,百荣园,108400618075,6室0厅,265,白云,简装,113.23平米,101.04㎡,2000
北,机场路,有,14,白云明珠广场,108400622946,2室1厅,240,白云,精装,71.44平米,59.02㎡,1996
西北,马务,暂无数据,9,黄石西路黄沙岗大街,108400630113,2室1厅,145,白云,简装,81.62平米,72.26㎡,未知
东北,景泰,无,7,盈翠华庭,108400630592,2室1厅,293,白云,简装,76.65平米,暂无数据,2001
北,景泰,有,12,盈翠华庭,108400630595,2室1厅,290,白云,简装,63.47平米,55.14㎡,1999
南,白云大道南,无,4,体育花园,108400219210,3室2厅,890,白云,简装,163.51平米,140.33㎡,2001
西北,嘉禾望岗,有,14,岭南新世界,108400318365,2室2厅,325,白云,简装,78.39平米,64.79㎡,2008
北,嘉禾望岗,有,11,岭南新世界,108400367917,2室2厅,299,白云,简装,74.89平米,暂无数据,2000
西北,罗冲围,有,12,富力半岛花园,108400447353,2室1厅,230,白云,精装,63.87平米,54.98㎡,2000
东南,同德围,无,9,泽德花苑,108400546710,2室1厅,140,白云,简装,53.36平米,暂无数据,1998
东,桂花岗,有,15,金桂园,108400148997,4室2厅,646,白云,精装,143.58平米,119.04㎡,2000
西北,罗冲围,有,27,富力半岛花园,108400241675,2室1厅,217,白云,简装,65.61平米,55.05㎡,2002
南,机场路,有,11,云天翠庭,108400583642,6室2厅,640,白云,简装,160平米,134.51㎡,2004
南 北,罗冲围,有,30,富力桃园,108400628396,3室1厅,438,白云,精装,128.16平米,105.76㎡,2004
北,机场路,有,11,云天翠庭,108400629749,4室2厅,545,白云,精装,141.58平米,119.46㎡,2004
西北,南湖,有,28,南湖半山东苑,108400488688,3室2厅,300,白云,精装,104.04平米,暂无数据,2009
东南,景泰,无,8,景泰新村,108400039741,2室1厅,158,白云,简装,54.23平米,46.89㎡,2008
东,新市,无,9,嘉景园,108400070257,1室1厅,103,白云,简装,45平米,40.42㎡,1995
东南,景泰,无,9,景泰新村,108400114342,3室1厅,250,白云,简装,85平米,80.4㎡,2008
东南,金沙洲,有,11,保利春天里,108400350783,2室1厅,252,白云,精装,83.62平米,68.52㎡,2011
西,新市,无,9,白云花园芙蓉阁,108400422812,3室2厅,220,白云,简装,98.74平米,88.08㎡,1993
东北,石井,有,32,金碧新城,108400442330,2室2厅,202,白云,精装,65.09平米,52.95㎡,2006
南,江夏,无,9,新兴白云花园,108400549099,2室1厅,175,白云,简装,66.58平米,57.32㎡,1999
东,机场路,无,9,晓景苑,108400563850,2室1厅,148,白云,简装,70.42平米,64.09㎡,1998
西南,金沙洲,有,18,中海金沙馨园二期,108400606942,2室1厅,255,白云,简装,77.84平米,65.67㎡,2008
东北,马务,有,16,富力阳光美居,108400099475,2室2厅,230,白云,简装,72.17平米,暂无数据,2001
南,罗冲围,有,18,圣雅堡,108400191858,3室2厅,270,白云,精装,102.99平米,暂无数据,2009
北,嘉禾望岗,有,30,岭南新世界锦云峰,108400225765,3室2厅,408,白云,精装,94.06平米,75.38㎡,2013
