尼玛的又来害人了,518,0,02-13 10:02
牲畜50,300,0,02-13 10:02
困兽尤斗，50熊妖难有表现,304,0,02-13 09:52
虚假50指数一涨，不利于股市健康发展，造成大盘只有指,371,0,02-13 09:47
你涨不了的,308,0,02-13 09:37
看看乐视还能涨就知道什么垃圾市场了,243,0,02-13 09:31
今天靠你了,178,0,02-13 09:26
如果对比中小创跌破股灾底，上证50回调目标合理是跌破,1091,3,02-13 07:20
邪恶50: 我死也要把中小创拖死，不交筹码我就死磕,271,0,02-13 00:59
可笑的价值投资,1240,2,02-13 00:51
50必须死，今天虽然涨停了，但看到50绿了比涨停更开心,658,1,02-13 00:45
50大蓝筹资金持续流出，中小创资金大笔流入，风格明显,859,0,02-13 00:43
3天打死一年来的慢牛。,578,0,02-12 23:15
别持股过年，超跌反弹行情，经不起风浪的,1014,1,02-12 22:43
恒泰艾普公司董秘在2017年8月14日回复提问时，信誓旦,399,0,02-12 22:18
上证50会在低位震荡几下的！[拜神][拜神][拜神][拜神],598,0,02-12 20:14
凡是有意伤害人民的，就是和做对，就是叛徒！,790,0,02-12 19:21
套子批发质量可靠。,375,0,02-12 16:17
猜一下，今天晚上发几只新股啊？！！,3205,12,02-12 15:59
50不死，股市不会走好,349,0,02-12 14:59
今晚美股还得跃,528,0,02-12 14:48
大蓝筹，一套十年，大家小心,388,0,02-12 14:40
这个搅屎棍又开始琢磨坏主意。工商银行、建设银行都是,484,0,02-12 14:37
又抢上证指数,341,0,02-12 14:29
一切都是想让大家去接盘大蓝筹，白马股,433,0,02-12 14:27
过年了，过年了哟！[大笑][大笑][大笑],516,1,02-12 14:17
去死吧！坚持不买上证50这些垃圾！,1037,1,02-12 14:06
17年在A股市场，恶意打压中小创的人，必须对本次A股暴,759,1,02-12 13:49
利好茅台啊,300,0,02-12 13:41
漂亮50变成垃圾50,264,0,02-12 13:40
好好一个市场，就给这50搞得人不像人鬼不像鬼的！,345,0,02-12 13:37
邪恶50怎么看怎么像黄世仁,314,0,02-12 13:27
这就是NM的价值投资？？？,412,0,02-12 13:25
50怎么舍得跌呢,1556,2,02-12 13:21
就你一个傻逼是绿的 操你妈,281,0,02-12 13:15
推荐,399,0,02-12 12:14
红了,836,3,02-12 11:56
今天50股跌停我捐款20000万元庆祝。,2023,4,02-12 11:50
赚到！,306,0,02-12 11:19
50跌停我捐款20000万元庆祝,344,0,02-12 11:06
50就是一根搅屎棍,233,0,02-12 11:06
上证50指数害了多少人！,383,0,02-12 11:04
50继续跌还没到位！,309,0,02-12 11:00
现在就是保护中小投资者,318,0,02-12 10:54
50大蓝筹，毫无悬念的变成了大烂臭。 谁接谁死，套牢,1057,1,02-12 10:42
50！让散户解套吧！,1933,4,02-12 10:39
50又做空,326,0,02-12 10:32
50就是一坨狗屎，哈哈,211,0,02-12 10:25
50已死,209,0,02-12 10:25
继续跌，继续跌，爽,607,1,02-12 10:24
湖北人民发来贺电，跌死你50的个狗 卵子。,400,0,02-12 10:23
媒体，砖家再不放屁漂亮50了。,196,0,02-12 10:23
狗东西，上证50,189,0,02-12 10:22
国家队和机构做空大A股50股天天砸盘。,289,0,02-12 10:21
那些说爽的人，我能告诉你，我比你还爽，，，，哈哈哈,307,0,02-12 10:21
继续跌吧不得人心的漂亮50，保护中小投资者就靠你了,256,0,02-12 10:20
又是大快人心的一天,301,0,02-12 10:19
漂亮50，邪恶50,775,1,02-12 10:17
所以都是国家队在作乱！,279,0,02-12 10:15
下午50继续大跳水,890,1,02-12 10:07
伪价值们，赶紧跌下去,762,1,02-12 10:04
沪指持续反弹，盘中新高不断,412,0,02-12 10:03
秋后的蚂蚱,291,0,02-12 09:49
50今天跌多少呢,803,2,02-12 09:38
赶紧清仓上证五十股票   都涨几倍了  可以锁定利润  ,792,1,02-12 09:37
不要脸的国内精英，使尽咂,259,0,02-12 09:37
现在50相当大盘在4500的位置,262,0,02-12 09:34
春节前最后一周小反弹，春节过完后继续下跌，退三进一,466,0,02-12 09:19
今天大盘大概率高开 冲高要如果滞涨注意高抛 关注上证,352,0,02-12 09:13
你欠中小盘的,148,1,02-12 05:27
罪该万死的臭不要脸的50，机构继续抱团取暖啊？傻逼玩,9051,36,02-11 22:54
忠言被封,862,2,02-11 19:56
这轮A股暴跌有三个原因：1.信托降杠杆。2.美股港股等,4038,4,02-11 19:51
集体唱多50，误导众多投资者。也剥夺了散户充分的选择,850,1,02-11 19:46
50集体出逃。证明50股不可能有大比例分红。,440,0,02-11 18:16
超级大盘股富士康来了 大盘股大扩容 仅仅一个富士康市,297,0,02-11 18:02
怎么还不发IPO数量？着急！,2945,4,02-11 14:41
这是什么垃圾市值,301,0,02-11 13:29
再跌400点,479,0,02-11 11:27
50 “熔断”了[亏大了],98783,16,02-11 10:05
忠,152,0,02-11 09:10
一,188,0,02-11 09:10
茅台是50的精神领袖，茅台不大跌，说明50仍有泡沬，坚,2180,6,02-11 09:02
黄茂如在用10亿，可以至少控制至少值400亿，甚至是100,1094,1,02-11 06:15
不管涨跌我现都不会买上证50，同意的点个赞！统计一下,99036,17,02-11 05:41
50指数不是不跌吗？怎么下来了！,571,0,02-11 02:45
呦，价值投资,861,2,02-11 00:38
怎么增加价值投资者数量？那就是用价值投资股票套住一,1781,2,02-11 00:38
还能漂亮50？[大笑][大笑][大笑],1013,1,02-11 00:35
上海梅林的大股东是上海益民食品一厂，以前主要生产大,1109,0,02-10 22:20
上证50去死吧！看上证50快速下十八层地狱！,2048,3,02-10 21:11
15年6月到18年2月，95%股民经历至少5轮股灾，不管大盘,1141,0,02-10 19:14
上证50怎么不熔断,475,1,02-10 17:24
50往死里跌[大笑][大笑][大笑],2126,4,02-10 17:20
15年牛市后的回光反照结束了，接下来就是效仿08后的慢,2822,5,02-10 17:17
它们套在高山上，我们就看戏,765,2,02-10 17:01
终于崩盘了[大笑][大笑][大笑],1450,3,02-10 16:58
见识过了漂亮50，其实想让股市涨他是有办法的。只看他,1448,2,02-10 16:51
价值投资熄了火，终于敢不发新股了，可笑的牛书生,1352,1,02-10 16:49
别踩踏，让领导(郭家队)先走，剩余的散户会护盘。,4741,9,02-10 16:44
跌吧。至少跌1000点我才满意,95578,6,02-10 15:41
谁让市场如此扭曲，又是谁在推波助澜呢？！,503,0,02-10 14:16
17年被腰斩的中小创股票有多少个？谁统计过吗？,483,0,02-10 14:07
17年A股市制造50等白马股堰塞湖的人，必须对最近A股的,504,0,02-10 14:00
爆跌原因还有股权质押。据以下资料：根据Wind数据的统,1986,1,02-10 13:09
强烈要求延缓去杠杆，给中小创的股民一条活路,226,0,02-10 12:18
长期投资者转变为波段操作者，谁的功劳，茅厕有价值吗,501,0,02-10 11:37
我特么想笑，感觉绷不住了，是不是心理不健康啊[大笑],1269,2,02-10 10:55
深交所关于推进创业板改革的解读,2802,0,02-10 07:22
尾盘拉升，没有好事，下周低开，继续暴跌，全部闷杀,1611,1,02-10 00:18
50大跌才开始,1074,0,02-09 23:45
过年还是韭菜馅饺子好吃，洋大人懂行,804,0,02-09 23:13
美股高开，50下周反弹,440,0,02-09 22:50
明显尾盘有人出手拉了上证50了  尾盘大盘涨了 小盘股,2210,2,02-09 22:30
都散了吧，回家过年，留着子弹过完年再战,925,2,02-09 22:30
这周跌的好，跌跌更健康！,1010,0,02-09 22:00
上证50及大象涨2年，各综指跌2年。风水轮流转。各中小,1913,1,02-09 21:47
平仓运动员们拿到了冠军,880,0,02-09 20:45
我宣布：平仓冬奥运动会结束了。,693,0,02-09 20:44
上证武林跌了，我就放心了，只要上证物理比创业板跌得,599,0,02-09 20:31
今天骂50骂得爽吗？当心明天中小创血流成河！,10561,9,02-09 20:29
它们口口声声的假植投资尼？,678,0,02-09 20:14
茅台不跌到400以下，绝不买50！,622,0,02-09 19:51
[图片],381,0,02-09 19:07
三天跌掉三个月的涨幅，这是具有中国特色的价值投资，,1775,2,02-09 18:44
今天国家队出货，明天开始套牢盘互相割肉，慢慢阴跌刚,3344,6,02-09 17:32
秧秧大A股……,513,0,02-09 17:19
什么情况,301,0,02-09 17:11
别感情用事了，今天你买50了吗？,1531,0,02-09 16:10
又拉50了,1141,2,02-09 15:59
尾盘起来了，很麻烦！没有那么爽了,2002,3,02-09 15:44
上证50?好牛叉,524,0,02-09 15:36
都静一静，晚上该发新股了，下周继续跌让大家过个开心,502,0,02-09 15:27
前面吹泡泡的19连涨，被三天打回原型，哈哈哈,588,0,02-09 15:25
我去年买了个表！你这么拉是为了今晚发新股吗？,1351,2,02-09 15:22
其实明眼人都知道一方面养老金入市需要黄金坑，一方面,968,0,02-09 15:19
从12.28到1.24的这轮大涨，就暗示了它下跌的潜力有多,515,0,02-09 15:07
赞叹,563,0,02-09 15:01
这一波反弹力度不错,1308,1,02-09 14:54
价值投资厉害了我们的！！！！！,924,1,02-09 14:53
50势力是地主老财的黑恶势力的典型代表！,890,1,02-09 14:52
为什么有这么多人对上证50恨之入骨呢,97811,9,02-09 14:48
上证50跌停机构不赔钱股指期货早套期保值空开了,551,0,02-09 14:48
哈哈！你也有今天(—) 价值投资又害死多少人？悲哀！,1027,1,02-09 14:44
不要命的继续买50下周继续暴跌,505,0,02-09 14:44
小幅下跌七个点而已，不要害怕，郭嘉说了牛市里的小调,250,0,02-09 14:44
跌停，还不到100加油,824,1,02-09 14:42
2670准备抄底机会，拿好现金。[胜利][胜利][胜利],291,0,02-09 14:42
大盘完全被上证50绑架了,348,0,02-09 14:41
这么以来，还有机构来一起愉快玩耍吗？,488,0,02-09 14:41
50坐庄炒作，虽然赚了钱，指数也很风光，但是没有卖出,591,0,02-09 14:38
婊子原形毕露,405,0,02-09 14:37
上证5o绑架了中国股市应去掉,304,0,02-09 14:37
拉50吧,328,0,02-09 14:34
真好看、太好看了。,445,0,02-09 14:34
涨啊，涨到10000点啊啊,346,0,02-09 14:33
解放军来了,258,0,02-09 14:32
又救 卧槽,311,0,02-09 14:32
恭喜崩了,421,0,02-09 14:32
恭喜啊，50,655,0,02-09 14:32
为何你大跌！散户都在笑！,453,0,02-09 14:31
肿瘤可以切了吧,313,0,02-09 14:30
压死你,246,0,02-09 14:29
智慧资金会选择中小创！！,461,0,02-09 14:27
国家队该出来了,873,2,02-09 14:26
漂亮50居然也有今天，哈哈哈哈！太搞笑了！[大笑][大,412,0,02-09 14:26
蓝筹股没两年时间真的没大涨的可能了，都来创业板吧，,407,0,02-09 14:26
哥决定今天要能跌停捐款一万元庆祝。,405,0,02-09 14:25
恶有恶报，时候到了,370,0,02-09 14:25
买50股的这一波小散不知有没有跑掉赚了多少,375,0,02-09 14:23
3天跌去半年的涨幅！！,355,0,02-09 14:22
50指数尾盘跌停，[胜利][胜利][胜利],406,0,02-09 14:22
哈哈。50人品极差。没人雪中送钱来啊[大笑][大笑][大,342,0,02-09 14:21
史诗般的暴趺,295,0,02-09 14:19
十八连阳比不过三连跌,341,0,02-09 14:17
发新股，只有发新股才能拯救股市,305,1,02-09 14:17
看你怎么自摸、哈哈哈……,398,0,02-09 14:15
宰牛杀魚过大年。,438,0,02-09 14:13
恭喜漂亮50，连续暴跌，带血割肉的滋味真爽！,1367,4,02-09 14:13
今天我们大A终于做了一回老大。,273,0,02-09 14:11
该指数泡沫还很大。,168,0,02-09 14:11
垃圾3333杀的小散尸横遍野，不知道价值50股的机构都出,318,0,02-09 14:10
如何应对跌停潮？去留关键是今天啊，纠结啊[为什么][,260,0,02-09 14:10
好啊好啊,237,0,02-09 14:09
领跌全球,118,0,02-09 14:09
垃圾涨的太大的，伪价值投资，跌下来是市场因素,239,0,02-09 14:08
价值投资啊，啊,249,0,02-09 14:07
[大笑]来，让大家看一下，你也是能跌停的,139,0,02-09 14:07
价值投资可靠吗？一样大跌！,222,0,02-09 14:07
上证50竟然没有熔断机制？？,328,0,02-09 14:07
千万莫护盘，祸家队应买中小创，把外资套在里面,224,0,02-09 14:07
漂亮50会不会跌停[大笑],326,0,02-09 14:07
中国没有暴跌基础,340,1,02-09 14:07
原谅我笑出了声音。[不屑][不屑][不屑],354,0,02-09 14:06
就想知道晚上发几家新股,114,0,02-09 14:06
价值投资好啊，哈哈哈,225,0,02-09 14:06
漂亮50可以连续多少个跌停？猜一猜在2000点附近的无数,411,0,02-09 14:05
全球跌幅第一,472,1,02-09 14:05
现在护不了盘啦，你一护，别人正好卖出，还是老实跌停,328,0,02-09 14:05
要是跌停了，哥今天捐款10000元。,297,0,02-09 14:05
会跌停吗，这是个激动人心的时刻,232,0,02-09 14:02
统统跌停让50,214,0,02-09 14:02
辛辛苦苦干三年，几天干回解放前[赞],294,0,02-09 14:02
怎么还不封板2017这一波买传统淘汰的50指数企业要套10,316,0,02-09 14:01
18连涨？三天就跌完了？？,1252,3,02-09 14:01
加油，指数跌停难得一见，今天希望腊鸡50跌停板上躺着,238,0,02-09 14:01
你特么不是价值投资吗？说白了，50就是最大的庄股，暴,95359,5,02-09 14:00
这是要领跌全球吗,132,0,02-09 14:00
撑尼玛，还撑，赶紧跌停！！！,219,0,02-09 13:58
今天50带头做空怎么不护盘拉指数。,268,0,02-09 13:58
奇葩的癌股真是个大笑话！,248,0,02-09 13:56
要能千股跌停了，哥再也不买一股了让国家队洗钱。,329,0,02-09 13:55
怼！！！,390,1,02-09 13:53
真爽歪歪啊[胜利][胜利][胜利][胜利][胜利],237,0,02-09 13:53
大家别卖啊，郭嘉说了，价值投资，严重低估了，大家买,274,0,02-09 13:52
尼玛，说好的抱团玩价值投资呢？难道是价值透支了？,345,0,02-09 13:49
必须套死养姥金,333,0,02-09 13:48
很好,190,0,02-09 13:46
事实证明，思域就是隐藏最深的害人精，他的现世，使市,95248,3,02-09 13:46
如果美国股市到顶，中国A股的大兰愁时代将结束，估值,374,1,02-09 13:46
全球第一,113,0,02-09 13:44
创业板跌得象上证50。上证50跌得象创业板,243,0,02-09 13:44
给大家讲个笑话 价值投资。这次学会了,637,1,02-09 13:43
50里面有1个翻红的，,258,0,02-09 13:43
抄底啊，这是一个大骗局！越恐慌越贪婪！,209,0,02-09 13:42
这是创业板,226,0,02-09 13:42
价值投资真好,276,0,02-09 13:42
今天跌个250点吧，符合你的形象,473,1,02-09 13:42
50会不会跌停,630,2,02-09 13:41
放鞭炮庆货50崩盘，大快人心，大家都来敲锣打鼓呀,97638,24,02-09 13:41
乱弹琴，乱作为啊,296,0,02-09 13:40
自由落体,157,0,02-09 13:40
踩踏开始,168,0,02-09 13:40
今个咱老百姓真啊真高兴,318,0,02-09 13:39
前段时间各大官方媒体不是还在大肆鼓吹价值投资吗？目,445,0,02-09 13:39
绿水青山环保搞得好,282,0,02-09 13:39
1234567890,154,0,02-09 13:37
笑死宝宝了。,212,0,02-09 13:36
今天真爽歪歪晚上喝点小酒庆祝一下。,335,0,02-09 13:36
真他妈的痛快，解气。,932,3,02-09 13:35
踏踏实实，今年还是慢牛行情，上证指数一定会到3300的,311,0,02-09 13:35
怎么回事啊，今天有啥喜事，大家欢天喜地，这几天明明,1955,1,02-09 13:29
买入50记住二十年不能解套，继续暴跌踩踏吧，哈哈,263,0,02-09 13:23
中美带领世界进入黑暗世界:两个傻大个的故事,366,0,02-09 13:23
不要慌，尾盘拉升，晚上发新股了，股市再跌也不能不发,706,1,02-09 13:23
漂亮50[大笑],243,0,02-09 13:21
这次就是要杀心存妄想的各种资管信托计划以及大比例质,969,0,02-09 13:21
太另人鼓舞了，,228,0,02-09 13:19
不是说波动不超过1%的有多少多少天吗？,204,0,02-09 13:18
死翘翘,127,0,02-09 13:17
我只问大家爽不爽！,97801,20,02-09 13:16
现在没人估吹价值投资了，坚决不买50,208,0,02-09 13:16
投资如此简单，就看市盈率，打脸啪啪的,304,0,02-09 13:14
上证50，上涨家数为0，平盘家数为0！,1024,1,02-09 13:12
上证50最合理的点数应该在1800,323,0,02-09 13:11
但兵开始拉升我大茅台了。,329,0,02-09 13:10
算算上头套牢盘！！！！！,278,0,02-09 13:10
为啥就那么开森。我这是怎么了。明明账户又缩水那么多,350,0,02-09 13:04
哈哈好好跌吧。再跌百分之30。才考虑买股票。否则只有,296,0,02-09 13:03
身兼裁判员和运动员，鼓动诱逼资金抱团大盘垃圾股，还,1397,2,02-09 13:03
今天的敢死队呢？咋还没出来？,519,1,02-09 13:02
和香港一样,204,0,02-09 12:56
都全部要崩盘完蛋了，果夹队还要打压中小创，减轻上证,266,0,02-09 12:56
舒坦[大笑],284,0,02-09 12:55
举国欢腾[大笑],292,1,02-09 12:41
这就是他弄的牛市股灾！可怕！可恨！,1239,2,02-09 12:41
‘’国家队‘’去哪儿了？,688,2,02-09 12:39
这就是机构趋势投机的恶果，容易发生股灾，什么价值投,311,0,02-09 12:36
价值投资傻逼了吧，今天50得跌停,757,1,02-09 12:33
在也不跟国家队了，又是选手又是裁判，犯规还要被关小,722,1,02-09 12:32
上证50指数要跌停，奇葩的癌股。,700,1,02-09 12:29
价值投资就是干,767,0,02-09 12:25
还要跌50%才回到起点,301,0,02-09 12:24
证监会总是今天防金融系统性风险明天防金融系统性风险,414,0,02-09 12:16
上证50跌到2000散户才高兴。,345,0,02-09 12:16
不用担心50风险，跌的太快，不是长线资金的出货方式，,341,0,02-09 12:11
2200左右止跌。不信走着看，就是为了年后上涨猛打指数,239,0,02-09 12:08
漂亮!漂亮50一周的下跌干掉4个月的涨幅!——干的漂亮!,995,1,02-09 12:07
上证50机构获利丰厚在多杀多呢！这回是看谁走得快好世,1510,3,02-09 12:02
熔断机制有用武之地了,834,1,02-09 12:02
恭喜恭喜，终于看到腊鸡50崩盘了[大笑],917,4,02-09 12:02
下周暂停发新股了！,212,0,02-09 12:02
上证50的暴跌说明价值投资就是一坨屎,310,1,02-09 12:01
你也有今天？？哈哈哈哈哈,305,0,02-09 11:59
该特停了,134,0,02-09 11:58
卧槽，一直宣传价值投资，结果我上套了。。。,1927,2,02-09 11:57
跌到启动点以下了吧？继续再砸50%有种！[大笑]，我全,262,0,02-09 11:55
热烈庆祝上证50跌幅逾7%[献花][献花][献花],1112,2,02-09 11:54
让我们一起见证伟大时刻到来吧哈哈哈哈哈哈哈,221,1,02-09 11:52
当盈利普遍为负的时候你还敢炒股吗？买彩票中小奖的概,648,0,02-09 11:52
可笑的价值投资,293,0,02-09 11:50
杀千刀的上证50,548,1,02-09 11:45
可怜的股民，千万家庭被耍团团转,242,0,02-09 11:45
希望能刹住车，上证50缓慢下跌最好，上证指数不破3000,1378,2,02-09 11:44
不是说蓝筹好吗，接着吹，说好的现在谁不买谁王八,325,1,02-09 11:40
崩盘吧,520,1,02-09 11:40
表妹的，要跌停板,505,1,02-09 11:39
热烈庆祝50跌停[傲][傲][傲],927,2,02-09 11:39
报应了吧，继续拉50啊[大笑][大笑][大笑]真他么爽,741,1,02-09 11:36
叫你拉50，现在傻逼了吧,201,0,02-09 11:36
50不跌天理难容,211,0,02-09 11:35
我都从15跌到8块3了你也跌一点嘛,173,1,02-09 11:35
上证50跌了就是好事情，欢迎继续跌！如果50涨就麻烦了,224,0,02-09 11:34
汇金券商接大太监命令下午2:40全力拉台股指，泡沫又要,463,0,02-09 11:34
就是没人接，爽不爽，拉小散同归于尽，没问题，以前总,199,0,02-09 11:32
看到50这么给力，我放心了，哈哈哈！！！,137,0,02-09 11:30
可怜从中小票出来，相信了某人诓骗的小散,673,2,02-09 11:30
好，好，好。漂亮。,271,1,02-09 11:30
上证50真是漂亮……三天跌完全部涨幅都没够，躺地下室,727,2,02-09 11:30
跌280如何？太好，加油！,505,1,02-09 11:29
罪孽深重呀！50！没人给你接盘的，国家队继续拉呀,407,0,02-09 11:29
不知道我怎么这么开心哈哈哈,382,0,02-09 11:29
周末发几家新股？,1068,3,02-09 11:29
[大笑[大笑]][大笑]活该,292,0,02-09 11:28
无效率的公司下跌是必然的,335,0,02-09 11:27
呵呵，不拉你的慢牛啊，继续拉撒，真的逗,252,0,02-09 11:27
估计会停IPO了！这种强拉指数硬推IPO，不建立健全防控,929,1,02-09 11:24
为何50跌叫好的人这么多。不让人深思吗？,683,2,02-09 11:24
请大家评论一下我买的小创蓝筹,864,3,02-09 11:23
拉你mmp,389,0,02-09 11:22
前期买50的郁闷了,204,0,02-09 11:22
什么11连阳，什么七连阳，三根阴险新低，哈哈,619,1,02-09 11:22
各大新闻还说稳中向好趋势不改，为什么不提示风险呢？,684,1,02-09 11:21
没有价值的50周期类股，被炒上天，鼓吹是价投！,190,0,02-09 11:20
抱团取暖？报团跳楼差不多。,170,0,02-09 11:19
哈哈哈哈终于崩盘了。,687,2,02-09 11:18
热烈庆祝上证50指数奔向跌停。,455,1,02-09 11:17
人造绩优害人害己啊！,252,0,02-09 11:15
全世界都在看癌股的笑话！整天就会叫牛市来了！现在来,239,0,02-09 11:15
把国家队套山顶，50暴跌，次新股才会持续暴涨。人为操,952,3,02-09 11:14
套住国家队，次新股才能迎来大反弹！,685,3,02-09 11:14
热烈庆祝50暴跌,509,1,02-09 11:12
以前庄家下跌中还有拉高诱多。现在连遮羞布都不要了，,157,0,02-09 11:11
上证指数已跌回原点了！上证50才跌回三分之一，还有很,417,0,02-09 11:11
价值投资本没有错，错的是明明是投机倒把的市场，偏偏,288,0,02-09 11:09
请问50本身就是个故意做的概念，价值在哪里啊,271,0,02-09 11:09
让你们抱团[大笑],183,0,02-09 11:09
该有人出来负责,272,0,02-09 11:07
至少50跌到2850点,7696,25,02-09 11:06
尾盘上证50会跌八个点！,320,0,02-09 11:05
价值投资害人,206,0,02-09 11:04
你见过酒喝高了的，还管老少尊卑？50就是毛台喝高了，,414,0,02-09 11:04
只做哪些不该做的，防风险措施和手段具体你做了什么？,314,0,02-09 11:02
50，你也有今天啊,350,0,02-09 11:02
价值投资理念成立，这叫大言不惭！,310,0,02-09 11:02
价值投资跟概念炒作没什么区别,223,0,02-09 11:01
看谁脚长点逃得快！[大笑][大笑],330,0,02-09 11:01
看到上证50跌心里莫名的开心，这么假的指数。我的中小,476,0,02-09 11:00
这个丑陋的XX,218,0,02-09 11:00
雷劈了吧？看你还怎么装B！,191,0,02-09 11:00
漂亮50变成狗屎50,254,0,02-09 10:59
干的漂亮！,155,0,02-09 10:58
价值投资？,212,0,02-09 10:58
继续努力吧，还没到底,173,0,02-09 10:57
实,143,0,02-09 10:57
50崩盘就是几年也结不了套喽,167,0,02-09 10:57
大快人心！至少我死了也有你们陪葬！,267,0,02-09 10:57
快点跌停！,220,0,02-09 10:57
漂亮，真漂亮，笑而不语,119,0,02-09 10:56
自作孽不可活,156,0,02-09 10:56
熔断吗,135,0,02-09 10:55
给大家说个笑话，上证50,132,0,02-09 10:55
不要慌，周末该发新股还要发，只会迟到不会缺席,279,0,02-09 10:55
你们周围喝茅台的有几个？造假造的顶疯造极！,265,0,02-09 10:55
50要拉指数了，想转个压岁钱的可以现在进去博一下,179,0,02-09 10:55
跌停万事了,174,0,02-09 10:55
大快人心,148,0,02-09 10:55
上证50跌了7个点啦   太好啦,291,0,02-09 10:54
山东人民发来贺电,197,0,02-09 10:53
接盘啊，呵呵,148,0,02-09 10:53
谁骗了我们？？？,222,0,02-09 10:53
